"V639","V640","V641","V642","V643","V644","V645","V646","V647","V648","V649","V650","V651","V652","V653","V654","V655","V656","V657","V658","V659","V660","V661","V662","V663","V664","V665","V666","V667","V668","V669","V673","V680","V683","V684","V685","V686","V687","V688","V689","V690","V691","V692","V693","V694","V695","V696","V697","V698","V699"
"2985",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2986",1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2,2,2,2,2,3,3,3,2,3,2,2,4,2,3,3,4,2,3,5,3,2,3,3,3,3,1,1
"2987",1,1,1,2,2,2,1,2,1,4,1,3,3,2,2,3,2,2,1,2,2,2,3,2,2,1,1,2,2,2,2,3,1,1,3,3,3,1,4,1,2,5,2,2,2,4,2,2,1,1
"2988",1,2,2,2,3,3,4,4,1,4,1,4,4,2,2,3,2,5,2,3,4,3,2,2,1,2,2,3,4,3,2,4,2,4,3,5,1,4,4,5,1,3,2,8,1,1,2,4,1,1
"2989",1,2,3,1,4,1,1,3,1,2,1,2,2,2,4,3,3,2,1,4,3,2,3,3,2,1,1,2,1,2,1,1,4,1,4,3,3,2,2,1,1,5,2,1,1,3,3,3,1,1
"2990",1,3,3,3,3,2,2,2,1,4,4,4,4,8,8,4,4,4,2,4,8,2,2,2,2,2,2,2,2,2,2,4,2,8,2,4,2,8,4,3,2,3,2,2,8,8,8,8,1,1
"2991",1,2,2,1,3,3,1,3,1,3,1,1,2,5,5,3,4,4,2,4,8,2,2,1,1,1,8,1,8,2,2,4,3,2,8,4,2,4,4,2,2,4,2,9,4,4,4,4,1,1
"2992",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2993",1,1,1,1,1,1,2,1,1,4,1,4,2,3,5,1,3,1,1,4,1,2,2,3,2,3,3,3,2,1,2,4,4,4,2,4,4,4,9,4,4,3,3,0,1,1,1,4,4,7
"2994",1,1,2,2,3,4,4,4,2,4,2,2,4,5,3,5,5,4,1,2,2,3,8,2,2,1,1,8,9,3,3,5,2,4,4,4,2,3,1,1,1,5,2,2,3,1,3,3,1,7
"2995",1,1,1,1,1,8,8,8,8,2,1,2,4,4,5,2,2,5,2,5,5,8,1,1,1,1,8,2,8,8,1,5,4,1,4,1,2,4,2,1,1,5,2,0,8,8,2,8,4,0
"2996",1,3,3,1,8,1,1,2,1,4,1,8,2,1,2,3,2,8,1,4,3,2,2,1,2,1,1,2,3,8,2,5,2,2,8,2,2,3,8,2,1,5,2,1,2,2,8,2,1,1
"2997",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2998",1,3,3,2,3,2,2,2,2,4,2,2,2,2,3,2,2,8,2,8,2,2,2,1,2,1,2,8,3,3,8,3,2,2,2,2,2,2,8,2,2,4,3,2,2,8,2,8,1,1
"2999",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3000",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3001",1,4,1,1,1,4,1,1,1,4,2,2,3,2,2,2,3,2,2,2,2,2,2,2,4,2,2,3,4,4,4,5,5,2,2,5,2,5,2,4,1,3,2,2,3,3,4,2,1,1
"3002",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3003",1,3,2,1,1,3,3,3,2,4,1,2,4,3,4,3,3,5,2,4,3,1,2,2,2,2,2,2,2,4,2,4,4,4,2,4,2,4,2,4,1,3,2,8,4,2,3,2,1,1
"3004",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3005",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3006",1,2,2,2,3,3,1,1,1,4,1,1,2,2,4,5,5,5,1,5,2,3,2,2,2,2,1,3,2,4,4,5,5,3,3,3,3,3,5,1,1,3,2,2,5,8,5,2,1,1
"3007",1,2,2,2,2,4,2,1,1,2,2,2,4,2,5,2,2,2,3,3,3,2,2,2,2,2,3,3,3,4,2,3,2,2,3,2,2,2,2,2,2,5,3,0,2,2,2,2,4,0
"3008",1,1,1,1,1,8,1,1,1,1,2,1,8,1,5,1,1,4,1,5,5,8,1,1,1,1,1,8,1,1,2,3,5,5,1,4,1,1,8,1,1,5,2,1,1,8,1,3,4,1
"3009",1,2,1,2,2,4,4,4,4,4,4,4,4,4,2,4,4,5,3,2,5,2,2,3,2,2,8,8,3,3,4,5,9,5,2,5,2,5,2,4,2,3,9,9,4,8,5,2,1,1
"3010",1,1,1,1,1,3,2,2,1,3,1,1,4,1,5,1,1,4,1,5,5,1,1,1,1,1,1,2,1,4,1,4,3,4,4,4,4,4,4,4,1,3,2,1,1,4,1,4,1,1
"3011",1,2,3,2,3,8,8,8,8,8,8,8,8,3,3,4,4,8,8,8,8,2,3,9,2,2,8,8,8,8,8,5,5,8,8,8,8,2,3,4,2,3,8,8,8,8,8,8,1,1
"3012",1,1,9,2,3,1,1,1,1,4,1,1,3,2,2,4,3,4,2,3,2,2,2,2,2,2,2,9,9,3,3,4,3,2,4,3,4,3,2,2,2,5,2,2,9,9,9,9,1,1
"3013",1,1,2,2,2,2,1,2,1,4,1,1,3,1,3,3,2,2,1,4,3,2,2,2,2,2,1,1,2,2,2,3,3,3,3,3,2,3,2,2,2,5,2,2,2,2,2,2,1,1
"3014",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3015",1,1,2,2,3,1,1,2,1,4,1,1,1,1,8,8,8,3,2,3,8,3,2,2,2,1,1,2,8,3,3,2,1,2,8,8,4,8,2,1,1,5,2,1,8,8,8,8,1,1
"3016",1,1,2,2,2,3,2,2,2,4,2,3,3,9,2,3,3,4,3,3,2,3,2,2,3,2,2,2,8,3,3,2,3,2,2,4,2,3,4,8,1,3,2,4,3,4,2,4,1,1
"3017",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3018",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3019",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3020",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3021",1,3,2,2,2,1,1,1,1,2,2,2,2,2,4,2,2,4,2,4,4,2,1,1,1,2,1,1,1,1,2,4,4,2,2,4,2,4,2,1,2,3,2,1,2,3,3,2,1,1
"3022",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3023",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3024",1,1,9,9,9,9,1,9,9,9,1,9,3,9,9,5,8,3,2,8,2,8,8,8,2,8,8,8,8,8,8,4,8,8,8,8,8,4,8,8,4,9,2,2,8,8,8,8,1,1
"3025",1,2,3,3,3,3,2,2,1,4,2,2,4,3,2,5,3,4,2,2,2,3,2,2,2,2,2,3,4,4,4,9,2,4,2,5,4,4,2,3,2,3,2,3,3,3,3,3,1,1
"3026",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3027",1,2,2,2,3,2,2,3,2,9,9,9,9,2,2,8,2,3,2,4,2,2,2,2,2,2,2,3,3,3,2,4,2,3,2,4,2,4,2,4,2,3,2,2,4,3,4,4,1,1
"3028",1,1,1,1,1,2,1,1,1,2,1,1,1,1,5,1,1,1,1,5,5,1,1,1,1,1,1,1,2,2,1,5,1,2,2,2,5,3,4,1,1,3,3,1,3,3,1,3,1,1
"3029",1,2,2,2,2,3,1,2,1,1,1,2,1,2,2,3,2,2,2,2,2,3,2,1,2,1,2,3,2,1,2,1,1,2,3,4,4,1,3,1,2,5,2,2,2,3,1,3,1,1
"3030",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3031",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3032",1,3,3,2,2,3,2,3,1,3,2,2,3,3,3,2,1,2,1,3,4,3,2,1,1,1,2,3,3,3,2,4,2,2,3,3,4,2,3,2,2,5,2,2,2,3,2,3,4,1
"3033",1,2,2,2,3,2,1,1,1,3,2,2,2,4,3,4,4,2,2,3,4,3,3,2,2,2,1,8,3,3,8,4,1,2,2,3,2,4,2,2,1,8,8,2,4,4,4,2,1,1
"3034",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3035",1,1,1,2,3,3,3,3,2,4,2,2,2,2,3,4,4,4,1,4,4,2,2,2,2,1,2,2,2,3,2,4,2,5,3,4,2,4,8,2,1,4,2,2,4,4,2,2,1,1
"3036",1,1,3,3,2,2,3,3,3,4,2,2,8,4,2,5,4,3,4,5,8,2,8,8,2,8,8,8,8,8,8,5,4,8,8,5,2,4,1,8,2,8,8,8,8,8,8,1,1,1
"3037",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3038",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3039",1,3,1,2,9,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,2,3,4,4,2,1,3,1,2,4,1,4,8,2,2,1,3,3,2,1,1
"3040",1,2,2,2,2,1,1,1,1,4,1,1,1,2,2,2,2,3,2,3,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,3,2,2,2,1,2,5,2,2,2,3,2,4,1,1
"3041",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3042",1,2,3,4,4,1,1,1,1,2,1,1,1,5,1,3,3,5,5,3,2,4,4,2,2,1,4,2,4,1,3,1,5,1,3,2,4,1,5,1,1,5,3,8,3,3,3,5,1,0
"3043",1,4,4,4,3,4,2,3,1,4,1,2,3,1,1,5,3,5,3,4,3,3,2,2,2,3,3,3,2,3,2,3,3,2,4,3,3,2,8,1,1,4,2,2,8,8,8,8,1,1
"3044",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3045",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3046",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3047",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3048",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3049",1,2,3,2,2,2,2,2,1,3,3,2,3,2,3,2,2,4,2,3,4,1,1,1,1,1,1,2,2,3,2,5,4,2,2,3,2,4,2,4,2,3,2,2,3,3,3,3,1,1
"3050",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3051",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3052",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3053",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3054",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3055",1,9,9,9,9,1,1,1,9,2,1,1,2,1,5,2,2,2,2,2,3,1,2,1,1,2,2,2,2,1,2,4,2,2,2,3,2,2,2,1,2,3,2,2,2,2,2,4,1,1
"3056",1,1,2,3,3,3,1,2,2,4,3,3,3,2,3,3,2,4,2,3,3,2,2,2,2,2,2,1,4,4,2,4,5,3,2,5,1,4,3,3,1,2,2,8,5,5,5,2,1,1
"3057",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3058",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3059",1,2,2,2,2,3,3,2,1,4,1,1,3,2,5,2,2,2,2,3,2,3,3,2,2,1,2,2,3,9,4,4,1,1,4,3,2,3,4,2,2,4,2,2,2,2,2,3,1,1
"3060",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3061",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3062",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3063",1,2,3,3,4,2,1,2,1,4,2,2,3,2,2,2,2,4,2,2,2,3,3,2,2,2,2,2,3,3,4,2,2,8,8,4,2,8,2,1,2,5,2,3,4,8,3,8,1,1
"3064",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3065",1,3,2,2,3,1,1,2,1,2,2,1,1,1,3,2,2,4,2,2,2,2,2,1,1,2,2,2,8,2,8,4,2,2,4,2,2,2,3,2,4,5,2,1,2,3,8,3,1,1
"3066",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3067",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3068",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3069",1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,2,3,4,2,4,4,1,1,1,1,1,1,2,2,3,2,4,1,1,4,2,4,1,4,2,2,5,2,2,1,3,2,3,1,1
"3070",1,1,1,1,2,2,2,3,2,3,1,2,2,3,4,4,2,4,1,4,4,1,2,1,1,1,1,1,3,1,1,4,2,2,2,4,2,2,2,2,2,4,2,1,1,4,2,3,1,1
"3071",1,2,2,2,3,3,2,2,1,4,1,1,3,3,4,4,2,5,2,4,4,2,2,1,1,2,3,2,4,4,2,4,4,3,2,4,2,4,2,8,2,3,2,2,3,2,4,2,1,1
"3072",1,2,1,1,2,3,2,2,2,3,2,2,3,8,8,8,8,3,3,2,3,9,9,9,9,9,2,2,8,8,2,4,3,8,2,3,2,3,3,3,2,2,2,2,8,3,3,2,1,1
"3073",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3074",1,2,4,1,2,3,2,4,1,4,1,2,4,2,2,3,9,5,3,3,4,2,2,2,1,1,3,3,4,4,2,5,3,3,2,4,1,5,2,5,1,3,2,3,4,3,2,4,1,1
"3075",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3076",1,2,2,2,3,3,2,3,1,3,1,3,4,2,5,2,2,8,2,8,2,2,8,2,9,1,1,2,8,8,2,3,2,3,2,2,2,4,2,3,2,3,2,3,2,8,2,8,4,1
"3077",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3078",1,2,1,2,3,3,3,3,1,3,1,3,3,2,4,3,4,3,2,4,2,3,3,2,2,1,2,3,2,3,4,4,2,1,1,1,3,4,2,1,2,5,2,2,3,3,2,8,1,1
"3079",1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,5,1,2,5,2,3,2,2,2,2,2,2,2,4,1,1,1,5,1,2,1,5,1,1,5,3,2,1,5,1,5,1,1
"3080",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3081",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3082",1,8,2,2,8,4,2,2,1,4,2,2,1,3,8,5,3,4,4,4,2,3,3,8,3,8,8,8,8,8,4,8,1,4,8,4,2,3,8,1,1,4,2,8,8,8,8,8,1,1
"3083",1,3,3,1,1,2,1,1,1,1,1,1,3,1,2,3,2,3,2,4,2,3,2,2,3,1,2,2,2,3,2,4,2,3,2,4,2,3,4,2,2,3,2,2,3,2,4,2,1,1
"3084",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3085",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3086",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3087",1,2,3,3,3,3,3,3,1,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,2,2,8,2,4,8,4,3,2,3,3,2,3,2,2,2,4,2,3,8,8,8,8,1,1
"3088",1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,4,3,3,3,2,2,1,2,1,2,3,3,3,3,3,4,8,2,3,3,3,2,2,2,3,2,2,3,4,2,2,1,1
"3089",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3090",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3091",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3092",1,1,1,1,2,4,4,4,4,1,1,1,4,3,3,3,3,5,3,3,3,2,3,2,2,2,2,2,4,4,8,5,3,4,2,5,1,5,1,3,1,2,2,2,3,3,3,3,1,1
"3093",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3094",1,1,1,1,1,3,1,3,1,4,1,1,3,1,2,4,3,4,2,4,2,2,1,1,9,1,2,2,8,3,3,4,2,2,2,4,4,4,4,1,2,4,2,1,8,8,8,8,1,1
"3095",1,1,1,1,1,2,2,3,1,3,1,2,3,2,3,4,3,4,2,4,4,1,2,2,2,1,2,2,3,4,2,4,2,3,2,3,2,4,4,3,1,3,2,1,2,3,2,3,1,1
"3096",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3097",1,1,1,1,3,1,1,1,1,2,1,2,3,1,5,5,4,4,4,4,1,2,8,2,2,2,1,2,3,3,2,5,2,3,3,3,2,3,2,2,2,5,2,2,4,2,4,2,1,1
"3098",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3099",1,2,1,2,1,2,2,3,1,3,2,1,3,2,2,4,2,4,1,5,2,2,2,2,2,2,1,2,2,4,2,4,3,3,4,4,2,4,3,3,1,3,2,2,2,4,2,2,1,1
"3100",1,1,1,2,2,2,2,2,2,2,1,2,3,5,1,5,5,9,9,9,9,3,3,2,2,1,2,1,4,4,3,8,4,4,4,3,2,4,2,4,1,3,2,3,2,5,4,2,1,1
"3101",1,2,2,2,3,1,1,1,1,4,1,1,2,1,1,1,1,2,1,1,3,3,4,1,1,1,3,3,4,1,2,1,1,1,5,1,5,1,4,1,5,5,2,2,1,3,1,1,1,1
"3102",1,2,3,3,2,2,3,2,1,4,1,2,3,2,1,5,3,5,5,1,8,8,8,8,2,2,8,1,4,3,4,3,1,1,5,4,2,1,5,1,1,5,2,3,8,2,2,2,1,1
"3103",1,1,2,2,2,2,2,1,1,3,2,3,3,3,2,4,4,4,2,2,2,3,3,2,2,2,3,8,4,2,8,3,3,3,3,3,2,4,4,2,1,5,2,8,3,2,2,1,1,1
"3104",1,1,2,1,1,2,1,1,1,2,1,1,2,4,2,4,2,4,1,2,2,2,2,1,1,1,1,1,2,2,2,4,4,4,1,4,2,2,2,2,2,3,2,2,4,4,4,2,1,1
"3105",1,2,2,2,2,2,2,1,1,3,1,1,2,1,5,2,2,3,1,2,4,1,1,1,1,1,1,2,2,2,2,4,2,2,2,3,3,4,2,2,2,3,2,1,2,5,1,4,1,1
"3106",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3107",1,4,2,1,1,2,1,2,1,4,1,2,3,2,3,4,1,4,3,4,4,1,1,1,1,1,2,1,2,2,2,4,2,3,2,3,2,4,2,3,2,3,2,2,3,4,3,4,1,1
"3108",1,1,1,1,1,2,2,2,2,4,1,1,3,2,5,8,1,4,2,3,2,2,9,4,1,1,2,4,4,8,3,4,1,3,3,3,4,9,2,1,3,4,3,1,3,2,2,2,9,1
"3109",1,2,3,2,1,3,2,2,1,2,1,3,4,2,4,9,2,5,4,3,3,2,3,2,2,2,8,2,8,4,2,5,3,4,2,5,1,4,4,4,2,2,2,3,4,4,3,4,1,1
"3110",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3111",1,2,2,2,3,2,1,1,1,4,1,1,3,2,3,1,3,5,2,2,1,3,3,3,4,2,8,8,3,4,3,3,1,1,5,1,5,1,5,1,3,5,2,3,1,3,3,3,1,1
"3112",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3113",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3114",1,2,1,1,2,2,9,2,1,4,1,2,2,1,3,2,2,4,1,3,4,2,2,1,1,2,2,3,3,2,1,4,2,3,3,4,3,2,4,1,2,4,2,1,2,3,2,2,1,1
"3115",1,3,3,2,3,3,2,2,1,4,2,3,4,3,4,2,2,5,3,3,4,2,2,3,2,2,2,2,4,3,2,5,2,2,3,4,2,5,1,2,1,8,2,3,3,3,3,3,1,1
"3116",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3117",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
